HASTUS_STOP_ID,STOP_DESCRIPTION,STREET_NAME,SUBURB,TACTILES,GDA94_56S_E,GDA94_56S_N,LATITUDE,LONGITUDE
122,Roma Street Stop 122,Roma St,BRISBANE CITY,Y,,,-27.4663670001544,153.017832999737
124,Roma Street Stop 124,Roma St,BRISBANE CITY,Y,501775.1888,6961922.9873,,
124,Roma Street Stop 124,Roma St,BRISBANE CITY,Y,,,-27.4662360002811,153.017967000243
121,Roma Street Stop 121,Roma St,BRISBANE CITY,Y,501809.469,6961893.8507,,
121,Roma Street Stop 121,Roma St,BRISBANE CITY,Y,,,-27.4664990001277,153.01831399968
6077,Crawford,Crawford Rd,WYNNUM WEST,Y,514223.2114,6963924.184,,
6077,Crawford,Crawford Rd,WYNNUM WEST,Y,,,-27.4480959996986,153.143931999759
13095,Pecan,Crawford Rd,WYNNUM WEST,Y,514464.6692,6963876.2723,,
13095,Pecan,Crawford Rd,WYNNUM WEST,Y,,,-27.4485260003631,153.146376000105
10227,Lunga Street - 40,Stanley Rd,CARINA,Y,508743.489,6959477.7024,,
10227,Lunga Street - 40,Stanley Rd,CARINA,Y,,,-27.4882850000604,153.08851200027
1907,Bulldogs - 13,Sylvan Rd,TOOWONG,Y,499250.0885,6960285.2965,,
1907,Bulldogs - 13,Sylvan Rd,TOOWONG,Y,,,-27.4810219997797,152.99240899965
2302,Kuring - Gai Avenue - 54,Kuring Gai Av,TARRAGINDI,Y,505481.0471,6955216.0511,,
2302,Kuring - Gai Avenue - 54,Kuring Gai Av,TARRAGINDI,Y,,,-27.5267760003899,153.055505000208
2977,Chamberlain Street - 46a,Toohey Rd,TARRAGINDI,Y,504522.9484,6955111.9888,,
2977,Chamberlain Street - 46a,Toohey Rd,TARRAGINDI,Y,,,-27.5277189998275,153.045803000153
2983,Denham Shops - 44,Denham Tce,TARRAGINDI,Y,504656.4519,6955621.8018,,
2983,Denham Shops - 44,Denham Tce,TARRAGINDI,Y,,,-27.5231159998174,153.047152999651
10358,Glindmann Drive - 47b,Glindemann Dr,HOLLAND PARK,Y,507010.5229,6955657.012,,
10358,Glindmann Drive - 47b,Glindemann Dr,HOLLAND PARK,Y,,,-27.5227879998448,153.070990999757
10360,Glindemann Drive - 47b,Glindemann Dr,HOLLAND PARK,Y,507024.7402,6955651.687,,
10360,Glindemann Drive - 47b,Glindemann Dr,HOLLAND PARK,Y,,,-27.5228359999226,153.071134999941
10364,Seville Road - 47c,Seville Rd,HOLLAND PARK,Y,507114.607,6955655.4012,,
10364,Seville Road - 47c,Seville Rd,HOLLAND PARK,Y,,,-27.5228020000049,153.072045000458
2255,Bartells Street - 61,Gaynesford St,MOUNT GRAVATT,Y,506512.265,6954073.6419,,
2255,Bartells Street - 61,Gaynesford St,MOUNT GRAVATT,Y,,,-27.537084999612,153.065954000218
2292,View Street - 49,Nursery Rd,HOLLAND PARK,Y,507283.3284,6955079.6427,,
2292,View Street - 49,Nursery Rd,HOLLAND PARK,Y,,,-27.5279990003588,153.073756999827
6520,Carrara Shops - 52,Carrapa St,MOUNT GRAVATT EAST,Y,507971.5805,6955504.7832,,
6520,Carrara Shops - 52,Carrapa St,MOUNT GRAVATT EAST,Y,,,-27.5241569997051,153.080724000445
28,Cathedral Adelaide Street Stop 28,Adelaide St,BRISBANE CITY,Y,502795.1407,6961972.0886,,
28,Cathedral Adelaide Street Stop 28,Adelaide St,BRISBANE CITY,Y,,,-27.4657909996719,153.028290000055
5000,Llewellyn Street - 23,Sydney St,NEW FARM,Y,504404.101,6961284.7527,,
5000,Llewellyn Street - 23,Sydney St,NEW FARM,Y,,,-27.4719920000248,153.044576999857
186,Water Street,Water St,SPRING HILL,N,502464.4796,6962628.5619,,
186,Water Street,Water St,SPRING HILL,N,,,-27.4598649997382,153.024942000375
13121,Collins Road,Collins Rd,ARANA HILLS,N,496147.0453,6971207.2438,,
13121,Collins Road,Collins Rd,ARANA HILLS,N,,,-27.3824130000402,152.961033000323
13122,Hillenvale 1,Collins Rd,ARANA HILLS,N,495706.1471,6971218.2853,,
13122,Hillenvale 1,Collins Rd,ARANA HILLS,N,,,-27.3823119999493,152.956574000003
13123,Hillenvale 2,Collins Rd,ARANA HILLS,N,495321.2276,6971190.4538,,
13123,Hillenvale 2,Collins Rd,ARANA HILLS,N,,,-27.3825619998287,152.952681000115
13124,Blackwood,Bunya Rd,ARANA HILLS,N,495158.9101,6970839.5973,,
13124,Blackwood,Bunya Rd,ARANA HILLS,N,,,-27.3857290001756,152.951037999686
11362,Habitat Drive,Green Camp Rd,WAKERLEY,N,516472.6007,6959629.2604,,
11362,Habitat Drive,Green Camp Rd,WAKERLEY,N,,,-27.4868449996227,153.166752999631
10398,Glenlyon Drive - 39c,Glenlyon Dr,ASHGROVE,Y,498025.3531,6964227.5629,,
10398,Glenlyon Drive - 39c,Glenlyon Dr,ASHGROVE,Y,,,-27.4454300000393,152.980017999692
10775,,New Cleveland Rd,GUMDALE,Y,516122.177,6959002.2288,,
10775,,New Cleveland Rd,GUMDALE,Y,,,-27.492509999592,153.163214000205
10778,,Tilley Rd,CHANDLER,Y,514900.3737,6957866.6358,,
10778,,Tilley Rd,CHANDLER,Y,,,-27.5027760002547,153.150859000003
3270,Zillmere Road,Zillmere Rd,ZILLMERE,Y,503869.7648,6973729.3596,,
3270,Zillmere Road,Zillmere Rd,ZILLMERE,Y,,,-27.3596429997166,153.039129000427
2919,Dobson Street - 30,Nudgee Rd,HAMILTON,Y,507036.9553,6965415.5571,,
2919,Dobson Street - 30,Nudgee Rd,HAMILTON,Y,,,-27.4346880002451,153.071201999803
10886,,Old Cleveland Rd,CAPALABA WEST,Y,518035.3751,6956339.4761,,
10886,,Old Cleveland Rd,CAPALABA WEST,Y,,,-27.516524999985,153.182622000498
11023,,Old Cleveland Rd,CHANDLER,Y,515898.5732,6957200.6648,,
11023,,Old Cleveland Rd,CHANDLER,Y,,,-27.5087770004117,153.160973999507
10887,,Mount Gravatt Capalaba Rd,CAPALABA WEST,Y,517673.89,6955771.6527,,
10887,,Mount Gravatt Capalaba Rd,CAPALABA WEST,Y,,,-27.5216559998524,153.178969999519
10905,Stradbroke Avenue,Wynnum Rd,WYNNUM,Y,516001.415,6964948.6923,,
10905,Stradbroke Avenue,Wynnum Rd,WYNNUM,Y,,,-27.4388270003938,153.161913000016
14011,Kitchener Road,Stradbroke Av,WYNNUM,Y,516429.8687,6963941.1471,,
14011,Kitchener Road,Stradbroke Av,WYNNUM,Y,,,-27.4479179997186,153.166262000455
6083,Manly Baths - 87a,Royal Esp,MANLY,Y,518441.1711,6963301.8254,,
6083,Manly Baths - 87a,Royal Esp,MANLY,Y,,,-27.4536640001721,153.186624999802
1554,Cubberla - 40,Fig Tree Pocket Rd,FIG TREE POCKET,Y,496169.7262,6954929.9017,,
1554,Cubberla - 40,Fig Tree Pocket Rd,FIG TREE POCKET,Y,,,-27.5293649995564,152.961210999551
1573,Fig Tree Pocket Road - 35,Fig Tree Pocket Rd,FIG TREE POCKET,Y,495625.1577,6955985.223,,
1573,Fig Tree Pocket Road - 35,Fig Tree Pocket Rd,FIG TREE POCKET,Y,,,-27.5198359999613,152.955700000163
1575,Fig Tree Pocket Road - 36,Fig Tree Pocket Rd,FIG TREE POCKET,Y,495701.8814,6955729.1558,,
1575,Fig Tree Pocket Road - 36,Fig Tree Pocket Rd,FIG TREE POCKET,Y,,,-27.5221479995979,152.956476000097
4450,,Coleridge St,STAFFORD HEIGHTS,Y,500846.109,6969991.8355,,
4450,,Coleridge St,STAFFORD HEIGHTS,Y,,,-27.3933910004152,153.008557999975
2183,Boles Street - 37,Kidgell St,STAFFORD,Y,500110.3241,6968633.2143,,
2183,Boles Street - 37,Kidgell St,STAFFORD,Y,,,-27.4056570003075,153.001116000266
1902,Ascog Terrace - 16,Ascog Tce,TOOWONG,Y,499073.9619,6960085.1288,,
1902,Ascog Terrace - 16,Ascog Tce,TOOWONG,Y,,,-27.4828289999061,152.990626000205
1900,Quinn Street - 17,Ascog Tce,TOOWONG,Y,498775.222,6960137.163,,
1900,Quinn Street - 17,Ascog Tce,TOOWONG,Y,,,-27.4823590000856,152.987602000428
4976,Thomas Street - 21,Milsom St,COORPAROO,Y,505714.2874,6959654.2785,,
4976,Thomas Street - 21,Milsom St,COORPAROO,Y,,,-27.4867069997425,153.057846000059
4975,Thomas Street - 21,Thomas St,COORPAROO,Y,505684.1691,6959677.8858,,
4975,Thomas Street - 21,Thomas St,COORPAROO,Y,,,-27.4864940002725,153.057541000446
6545,Mt. Gravatt Cemetery,University Rd,NATHAN,Y,506387.2656,6952570.2553,,
6545,Mt. Gravatt Cemetery,University Rd,NATHAN,Y,,,-27.5506579998516,153.064695999767
2842,Talma Street - 48,Ashen St,MORNINGSIDE,Y,506728.485,6962133.9434,,
2842,Talma Street - 48,Ashen St,MORNINGSIDE,Y,,,-27.4643159997409,153.068098999775
2864,Algoori Street - 54,Junction Rd,MORNINGSIDE,Y,508013.4946,6962220.5666,,
2864,Algoori Street - 54,Junction Rd,MORNINGSIDE,Y,,,-27.46352700009,153.081104000459
2865,Beelarong Street - 55,Junction Rd,MORNINGSIDE,Y,508119.5619,6962444.467,,
2865,Beelarong Street - 55,Junction Rd,MORNINGSIDE,Y,,,-27.4615050003035,153.082176000212
2859,Beelarong Street - 31,Thynne Rd,BALMORAL,Y,507142.3679,6962797.3121,,
2859,Beelarong Street - 31,Thynne Rd,BALMORAL,Y,,,-27.4583250002681,153.072284000101
2855,Baringa Street - 29,Thynne Rd,MORNINGSIDE,Y,507042.9888,6962321.7379,,
2855,Baringa Street - 29,Thynne Rd,MORNINGSIDE,Y,,,-27.4626189999371,153.071281000412
5916,Murarrie South,Railway Tce,MURARRIE,Y,510105.2827,6962078.0168,,
5916,Murarrie South,Railway Tce,MURARRIE,Y,,,-27.4647999998686,153.10227600005
4992,Mountford Road - 24,Mountford Rd,NEW FARM,Y,504610.3738,6961240.481,,
4992,Mountford Road - 24,Mountford Rd,NEW FARM,Y,,,-27.4723910001798,153.046664999575
5002,Mark Street - 23,Mark St,NEW FARM,Y,504759.6964,6961343.3263,,
5002,Mark Street - 23,Mark St,NEW FARM,Y,,,-27.4714619997745,153.04817599973
5771,Elystan Street,Elystan Rd,NEW FARM,Y,504894.677,6961399.4319,,
5771,Elystan Street,Elystan Rd,NEW FARM,Y,,,-27.4709549999156,153.049541999726
10318,Elystan Street,Elystan Rd,NEW FARM,Y,504845.7413,6961322.3577,,
10318,Elystan Street,Elystan Rd,NEW FARM,Y,,,-27.4716509999274,153.049046999984
10514,Marne Road - 17,McLennan St,ALBION,Y,503726.0358,6966440.5957,,
10514,Marne Road - 17,McLennan St,ALBION,Y,,,-27.4254469998726,153.037697999673
6523,Carrara Shops - 52,Carrapa St,MOUNT GRAVATT EAST,Y,508003.562,6955483.6057,,
6523,Carrara Shops - 52,Carrapa St,MOUNT GRAVATT EAST,Y,,,-27.5243479999053,153.08104800019
2329,View Street - 49,Nursery Rd,HOLLAND PARK,Y,507294.8796,6955075.759,,
2329,View Street - 49,Nursery Rd,HOLLAND PARK,Y,,,-27.5280339999451,153.073874000178
3086,Mowbray Terrace - 13,Mowbray Tce,EAST BRISBANE,Y,504444.3347,6959984.8899,,
3086,Mowbray Terrace - 13,Mowbray Tce,EAST BRISBANE,Y,,,-27.4837269997668,153.044988999995
3048,Balaclava Street - 10,Ipswich Rd,WOOLLOONGABBA,Y,503540.2692,6959420.1621,,
3048,Balaclava Street - 10,Ipswich Rd,WOOLLOONGABBA,Y,,,-27.4888280002362,153.035839000388
3772,Beatrice Street - 19,Beatrice St,GREENSLOPES,Y,504455.64,6957658.7776,,
3772,Beatrice Street - 19,Beatrice St,GREENSLOPES,Y,,,-27.5047270002883,153.045111999938
3682,Hyde/Cansdale - 26,Hyde Rd,YERONGA,Y,501370.7252,6956932.4349,,
3682,Hyde/Cansdale - 26,Hyde Rd,YERONGA,Y,,,-27.5112909996221,153.013879000137
3908,Wattle Street - 35,Mawson St,STAFFORD HEIGHTS,Y,502011.4284,6969183.9984,,
3908,Wattle Street - 35,Mawson St,STAFFORD HEIGHTS,Y,,,-27.400683000226,153.020345999765
4273,Melton Road - 3,Buckland Rd,NUNDAH,Y,506419.06,6968815.9654,,
4273,Melton Road - 3,Buckland Rd,NUNDAH,Y,,,-27.4039920004052,153.064931999643
4478,Cockie Street - 35,Stafford Rd,STAFFORD,Y,500290.9276,6968309.5542,,
4478,Cockie Street - 35,Stafford Rd,STAFFORD,Y,,,-27.4085790000509,153.002942999936
5117,Alderley Crossing - 27,South Pine Rd,ALDERLEY,Y,499990.3135,6966727.0471,,
5117,Alderley Crossing - 27,South Pine Rd,ALDERLEY,Y,,,-27.4228659997323,152.999901999546
149,Creek Street Stop 149a,Creek St,BRISBANE CITY,Y,502768.3461,6961887.912,,
149,Creek Street Stop 149a,Creek St,BRISBANE CITY,Y,,,-27.4665510002756,153.028019000442
148,Creek Street Stop 148,Creek St,BRISBANE CITY,Y,502845.9847,6961801.2748,,
148,Creek Street Stop 148,Creek St,BRISBANE CITY,Y,,,-27.4673329999323,153.028804999939
60,Queen Street Stop 60,Queen St,BRISBANE CITY,Y,502866.2575,6961880.0251,,
60,Queen Street Stop 60,Queen St,BRISBANE CITY,Y,,,-27.4666220002493,153.029010000407
74,Queen Street Stop 74,Queen St,BRISBANE CITY,Y,502866.6471,6961856.0995,,
74,Queen Street Stop 74,Queen St,BRISBANE CITY,Y,,,-27.4668379995649,153.029014000189
72,Queen Street Stop 72,Queen St,BRISBANE CITY,Y,502927.7195,6961909.0315,,
72,Queen Street Stop 72,Queen St,BRISBANE CITY,Y,,,-27.46635999971,153.029632000255
153,Eagle Street Pier Eagle St. Stop 153A,Eagle St,BRISBANE CITY,N,502989.9931,6961618.2541,,
153,Eagle Street Pier Eagle St. Stop 153A,Eagle St,BRISBANE CITY,N,,,-27.4689849999744,153.030263000009
11196,Crosby Road - 18,Crosby Rd,ALBION,Y,504321.4792,6965701.2592,,
11196,Crosby Road - 18,Crosby Rd,ALBION,Y,,,-27.4321200002423,153.043724999763
5074,Lloyd Street - 29,Lloyd St,ALDERLEY,Y,499373.0665,6966386.6475,,
5074,Lloyd Street - 29,Lloyd St,ALDERLEY,Y,,,-27.4259389995638,152.99365700013
2051,Church Stop - 5,Gaythorne Rd,GAYTHORNE,Y,498011.5527,6967068.7098,,
2051,Church Stop - 5,Gaythorne Rd,GAYTHORNE,Y,,,-27.4197799996828,152.979883000194
2061,Glen-Hay,Glen Retreat Rd,MITCHELTON,Y,497056.5266,6967870.0195,,
2061,Glen-Hay,Glen Retreat Rd,MITCHELTON,Y,,,-27.4125440004132,152.970223000344
3826,Keperra Station - 30,Silvertop St,KEPERRA,Y,495678.5558,6968133.0136,,
3826,Keperra Station - 30,Silvertop St,KEPERRA,Y,,,-27.4101659998105,152.956283999873
318263,NA,Caladium St,WAKERLEY,N,514664.0164,6960014.1465,,
318263,NA,Caladium St,WAKERLEY,N,,,-27.4833909999838,153.148440000316
2893,District Stop,Stanbrough Rd,GUMDALE,Y,513797.4189,6958669.4404,,
2893,District Stop,Stanbrough Rd,GUMDALE,Y,,,-27.4955399998644,153.139683000305
2903,District Stop,Stanbrough Rd,GUMDALE,Y,513950.5515,6959562.6055,,
2903,District Stop,Stanbrough Rd,GUMDALE,Y,,,-27.4874749996558,153.141222999726
2909,District Stop,Stanbrough Rd,GUMDALE,Y,513960.9508,6959673.0286,,
2909,District Stop,Stanbrough Rd,GUMDALE,Y,,,-27.4864779997092,153.141327000147
11132,District Stop,Bacton Rd,CHANDLER,Y,515415.0857,6956468.7758,,
11132,District Stop,Bacton Rd,CHANDLER,Y,,,-27.5153900000503,153.156088000256
6211,District Stop,Preston Rd,WYNNUM WEST,Y,516094.8276,6963305.014,,
6211,District Stop,Preston Rd,WYNNUM WEST,Y,,,-27.4536649997175,153.162880000479
2889,District Stop,Grassdale Rd,BELMONT,Y,512846.2667,6958735.2729,,
2889,District Stop,Grassdale Rd,BELMONT,Y,,,-27.4949550002842,153.130053000489
817,Paddington - 5,Given Tce,PADDINGTON,Y,500831.5537,6962363.9384,,
817,Paddington - 5,Given Tce,PADDINGTON,Y,,,-27.4622559998347,153.008416000067
14105,Tilley / New Cleveland,Tilley Rd,GUMDALE,Y,515145.9917,6959126.0931,,
14105,Tilley / New Cleveland,Tilley Rd,GUMDALE,Y,,,-27.4914029998777,153.15332999978
5998,Rechner Street - 58/54,Belmont Rd,BELMONT,Y,512587.7525,6959395.2709,,
5998,Rechner Street - 58/54,Belmont Rd,BELMONT,Y,,,-27.4889990000424,153.127429000488
6015,McCorkell Street - 53/49,Thurston St,TINGALPA,Y,513167.5454,6960074.1079,,
6015,McCorkell Street - 53/49,Thurston St,TINGALPA,Y,,,-27.4828650002767,153.133290999534
19008,Bus Stop - 91,Beenleigh Rd,KURABY,Y,509644.7735,6946313.9073,,
19008,Bus Stop - 91,Beenleigh Rd,KURABY,Y,,,-27.6071200003588,153.097741000349
5220,Acacia Ridge East,Mitchell St,ACACIA RIDGE,Y,502619.0028,6948256.666,,
5220,Acacia Ridge East,Mitchell St,ACACIA RIDGE,Y,,,-27.5896129995569,153.026536999556
2620,Quirinal Cresent - 39,Oateson Skyline Dr,SEVEN HILLS,Y,507216.8318,6960211.4194,,
2620,Quirinal Cresent - 39,Oateson Skyline Dr,SEVEN HILLS,Y,,,-27.4816700000168,153.073052999995
2662,Morningside,Wickham St,MORNINGSIDE,Y,507162.4735,6961185.0918,,
2662,Morningside,Wickham St,MORNINGSIDE,Y,,,-27.4728799998138,153.072496999707
2713,Forbes Street - 21b,Hawthorne Rd,HAWTHORNE,Y,505870.8217,6961843.3996,,
2713,Forbes Street - 21b,Hawthorne Rd,HAWTHORNE,Y,,,-27.4669430001671,153.059419999718
2809,Oxford Street - 33,Oxford St,BULIMBA,Y,505281.1617,6963660.6812,,
2809,Oxford Street - 33,Oxford St,BULIMBA,Y,,,-27.4505390002937,153.053444000037
2812,Bulimba Street - 36,Henderson St,BULIMBA,Y,505649.5455,6964079.1033,,
2812,Bulimba Street - 36,Henderson St,BULIMBA,Y,,,-27.4467600003774,153.057170000483
3202,Sandgate Station Stop 33,Bowser Pde,SANDGATE,Y,506873.0283,6978060.389,,
3202,Sandgate Station Stop 33,Bowser Pde,SANDGATE,Y,,,-27.320530000364,153.069471999932
4881,Yerongpilly Station - 30,Wilkie St,YEERONGPILLY,N,501412.5246,6955418.3505,,
4881,Yerongpilly Station - 30,Wilkie St,YEERONGPILLY,N,,,-27.5249599996879,153.014303999803
4801,Robinson Street - 44a,Hamilton Rd,MOOROOKA,Y,501802.0685,6953899.4537,,
4801,Robinson Street - 44a,Hamilton Rd,MOOROOKA,Y,,,-27.5386719996537,153.018250999873
3018,Kenneth Street - 35,Cracknell Rd,TARRAGINDI,Y,503675.7381,6955924.9738,,
3018,Kenneth Street - 35,Cracknell Rd,TARRAGINDI,Y,,,-27.5203819996942,153.03722099976
3000,Ekibin - 30,Ekibin Rd,TARRAGINDI,Y,503848.1595,6956541.1199,,
3000,Ekibin - 30,Ekibin Rd,TARRAGINDI,Y,,,-27.5148190003774,153.03896500047
2999,Ekibin - 30,Ekibin Rd,TARRAGINDI,Y,503829.7728,6956485.4097,,
2999,Ekibin - 30,Ekibin Rd,TARRAGINDI,Y,,,-27.5153220001255,153.038779000151
14062,Bridgeman,Beckett Rd,BRIDGEMAN DOWNS,Y,499067.4892,6972491.5792,,
14062,Bridgeman,Beckett Rd,BRIDGEMAN DOWNS,Y,,,-27.3708230000839,152.990569999796
5046,Mountford Street - 24,Mountford Rd,NEW FARM,Y,504612.0485,6961227.5207,,
5046,Mountford Street - 24,Mountford Rd,NEW FARM,Y,,,-27.4725079998691,153.046681999753
4991,Moray Street - 21,Moray St,NEW FARM,Y,504454.7835,6961282.7406,,
4991,Moray Street - 21,Moray St,NEW FARM,Y,,,-27.4720100000632,153.045090000306
10308,Llewellyn Street,Sydney St,NEW FARM,Y,504369.5983,6961222.0711,,
10308,Llewellyn Street,Sydney St,NEW FARM,Y,,,-27.4725579998503,153.044227999806
4987,Langshaw Street - 11,Moray St,NEW FARM,Y,504122.2526,6961642.0731,,
4987,Langshaw Street - 11,Moray St,NEW FARM,Y,,,-27.4687670003065,153.041722999958
3359,Symes Grove - 49,Handford Rd,TAIGUM,Y,504059.7338,6975491.8985,,
3359,Symes Grove - 49,Handford Rd,TAIGUM,Y,,,-27.3437299997307,153.041043999687
10706,Haddock Street - 15,Albion St,WINDSOR,Y,503422.1963,6966056.4368,,
10706,Haddock Street - 15,Albion St,WINDSOR,Y,,,-27.4289160004344,153.034624999584
3613,Comus Avenue - 20,Crosby Rd,ASCOT,Y,504820.7547,6965625.5311,,
3613,Comus Avenue - 20,Crosby Rd,ASCOT,Y,,,-27.4328019998839,153.048776999946
4468,Kingaroy Street - 36,Wilgarning St,STAFFORD HEIGHTS,Y,500981.4907,6969152.8878,,
4468,Kingaroy Street - 36,Wilgarning St,STAFFORD HEIGHTS,Y,,,-27.4009649997012,153.009927999633
10417,Windsor Road - 12,Windsor Rd,KELVIN GROVE,Y,500620.0975,6964108.1892,,
10417,Windsor Road - 12,Windsor Rd,KELVIN GROVE,Y,,,-27.4465089997351,153.00627499991
1469,Dawn Street - 30,Dawn St,BARDON,Y,497925.579,6963432.909,,
1469,Dawn Street - 30,Dawn St,BARDON,Y,,,-27.4526039997201,152.97900699979
56,Queen Street Stop 56,Queen St,BRISBANE CITY,N,502712.3924,6961745.7002,,
56,Queen Street Stop 56,Queen St,BRISBANE CITY,N,,,-27.4678350000557,153.027452999685
58,Queen Street Stop 58,Queen St,BRISBANE CITY,Y,502762.692,6961788.5557,,
58,Queen Street Stop 58,Queen St,BRISBANE CITY,Y,,,-27.4674479996805,153.027962000498
87,Elizabeth Street Stop 84,Elizabeth St,BRISBANE CITY,N,502705.2437,6961586.6409,,
87,Elizabeth Street Stop 84,Elizabeth St,BRISBANE CITY,N,,,-27.4692710001095,153.027381000261
116,Queen Street Mall George St.Stop 116,George St,BRISBANE CITY,Y,502351.0021,6961359.8638,,
116,Queen Street Mall George St.Stop 116,George St,BRISBANE CITY,Y,,,-27.4713189999221,153.023796000134
115,Government Precinct George St. Stop 115,George St,BRISBANE CITY,Y,502512.4983,6961170.0885,,
115,Government Precinct George St. Stop 115,George St,BRISBANE CITY,Y,,,-27.4730319996881,153.025430999935
2104,Blackwood Road - 17,Blackwood St,MITCHELTON,Y,497573.5616,6968636.8524,,
2104,Blackwood Road - 17,Blackwood St,MITCHELTON,Y,,,-27.4056219999913,152.975455000315
10500,Chinook,Old Northern Rd,MCDOWALL,Y,498361.9087,6971131.6418,,
10500,Chinook,Old Northern Rd,MCDOWALL,Y,,,-27.3830999995658,152.983433000175
1569,Fig Tree Pocket Road - 33a,Fig Tree Pocket Rd,CHAPEL HILL,Y,495555.2819,6956683.8079,,
1569,Fig Tree Pocket Road - 33a,Fig Tree Pocket Rd,CHAPEL HILL,Y,,,-27.5135289999926,152.954994999576
2215,Torwood Street - 11,Haig Rd,MILTON,Y,499848.0448,6961647.4167,,
2215,Torwood Street - 11,Haig Rd,MILTON,Y,,,-27.4687250001165,152.998461999945
1344,Elizabeth - Murruba - 11,Elizabeth St,PADDINGTON,Y,499345.3237,6962098.5525,,
1344,Elizabeth - Murruba - 11,Elizabeth St,PADDINGTON,Y,,,-27.4646519998302,152.993373999882
2621,Norman Park North,Agnew St,MORNINGSIDE,Y,506623.1387,6960814.1045,,
2621,Norman Park North,Agnew St,MORNINGSIDE,Y,,,-27.4762319999396,153.067040000303
4508,Toombul - 32,Sandgate Rd,NUNDAH,Y,505888.9802,6968192.0659,,
4508,Toombul - 32,Sandgate Rd,NUNDAH,Y,,,-27.4096269996387,153.0595730005
11161,Noble Street -31,Sandgate Rd,CLAYFIELD,Y,505833.7664,6967870.5392,,
11161,Noble Street -31,Sandgate Rd,CLAYFIELD,Y,,,-27.4125299997611,153.059015999567
11162,Eliza Street - 30,Sandgate Rd,CLAYFIELD,Y,505812.3576,6967749.5931,,
11162,Eliza Street - 30,Sandgate Rd,CLAYFIELD,Y,,,-27.4136219997048,153.058800000401
11163,Junction Road - 29,Sandgate Rd,CLAYFIELD,Y,505786.4751,6967573.7092,,
11163,Junction Road - 29,Sandgate Rd,CLAYFIELD,Y,,,-27.4152099996919,153.058539000397
14067,Darien Street,Beckett Rd,BRIDGEMAN DOWNS,Y,499245.7178,6973568.0055,,
14067,Darien Street,Beckett Rd,BRIDGEMAN DOWNS,Y,,,-27.3611049999955,152.992372999655
4303,Oates Parade - 19,Nudgee Rd,NORTHGATE,Y,507783.0198,6970086.3244,,
4303,Oates Parade - 19,Nudgee Rd,NORTHGATE,Y,,,-27.3925160001781,153.078721000376
10571,Sandgate Station Stop 33,Rainbow St,SANDGATE,Y,506807.5723,6977948.5533,,
10571,Sandgate Station Stop 33,Rainbow St,SANDGATE,Y,,,-27.3215400000157,153.068810999616
11148,Noble-Sandgate - 39/45,Noble St,CLAYFIELD,Y,505922.717,6967839.3715,,
11148,Noble-Sandgate - 39/45,Noble St,CLAYFIELD,Y,,,-27.4128109998642,153.059915999923
4122,Telopia Avenue - 46,Rode Rd,WAVELL HEIGHTS,Y,503782.1411,6969862.9065,,
4122,Telopia Avenue - 46,Rode Rd,WAVELL HEIGHTS,Y,,,-27.394550000357,153.038254999794
11219,Chalk Street - 20,Chalk St,LUTWYCHE,Y,503509.2092,6966879.1817,,
11219,Chalk Street - 20,Chalk St,LUTWYCHE,Y,,,-27.4214880003855,153.035503000287
819,Paddo Tavern - 6,Given Tce,PADDINGTON,Y,500587.1097,6962420.8865,,
819,Paddo Tavern - 6,Given Tce,PADDINGTON,Y,,,-27.4617419999202,153.005942000335
2897,Schneider Road - 37,Kingsford Smith Dr,EAGLE FARM,Y,508811.3238,6965769.9725,,
2897,Schneider Road - 37,Kingsford Smith Dr,EAGLE FARM,Y,,,-27.4314780004384,153.08915299967
4070,Bangalore Street,Beams Rd,CARSELDINE,Y,501697.2788,6975152.7344,,
4070,Bangalore Street,Beams Rd,CARSELDINE,Y,,,-27.3467970002958,153.017159999911
30096,Lacey - Macaranga,Lacey Rd,CARSELDINE,Y,501478.2792,6975852.7951,,
30096,Lacey - Macaranga,Lacey Rd,CARSELDINE,Y,,,-27.340476999845,153.014945000058
2454,Rialto Street - 19a,Cornwall St,GREENSLOPES,Y,504915.864,6957813.1219,,
2454,Rialto Street - 19a,Cornwall St,GREENSLOPES,Y,,,-27.5033320001186,153.049770999725
2478,Stirrat Street - 31,Chatsworth Rd,COORPAROO,Y,506008.0539,6957600.7374,,
2478,Stirrat Street - 31,Chatsworth Rd,COORPAROO,Y,,,-27.5052449997576,153.060830000418
10234,Fursden Road - 47,Creek Rd,CARINA,Y,509753.6597,6959743.3353,,
10234,Fursden Road - 47,Creek Rd,CARINA,Y,,,-27.4858800000905,153.098735999702
3360,Symes Grove - 49,Handford Rd,TAIGUM,Y,504052.9674,6975368.8412,,
3360,Symes Grove - 49,Handford Rd,TAIGUM,Y,,,-27.3448409995635,153.040975999939
3363,St Flannans,Handford Rd,ZILLMERE,Y,503907.0255,6974591.0983,,
3363,St Flannans,Handford Rd,ZILLMERE,Y,,,-27.3518630001199,153.039503000153
3364,St Flannans,Handford Rd,ZILLMERE,Y,503940.4875,6974692.1051,,
3364,St Flannans,Handford Rd,ZILLMERE,Y,,,-27.3509510004002,153.039841000094
10903,Lemke Road,Lemke Rd,TAIGUM,Y,504405.7367,6976349.7624,,
10903,Lemke Road,Lemke Rd,TAIGUM,Y,,,-27.3359839996608,153.044538999558
1036,Victory Street,Battersby St,ZILLMERE,N,504040.754,6974318.463,,
